client_id,total_purchases,total_items,average_spent,seasonal_customer,target
1515915625559736396,14,196,32.142857142857146,0,0
1515915625559736580,338,338,1599.0,0,0
1515915625559739009,461,461,1499.0,0,0
1515915625559739343,530,530,2199.0,0,0
1515915625559739664,291,291,599.0,0,0
1515915625559740469,1136,2272,1224.5,0,0
1515915625559740488,670,1876,144.6,0,0
1515915625559740562,225,225,1799.0,0,0
1515915625559740692,4,24,1205.0625,0,0
1515915625559740838,418,418,899.0,0,0
1515915625559741122,234,234,299.0,0,0
1515915625559741706,1,4,1504.5,0,0
1515915625559742074,149,298,4199.0,0,0
1515915625559742170,111,111,3999.0,0,0
1515915625559742488,186,558,1088.75,0,0
1515915625559742535,216,216,1999.0,0,0
1515915625559742868,685,685,999.0,0,0
1515915625559743848,263,263,999.0,0,0
1515915625559744065,687,3206,459.3333333333333,0,0
1515915625559744157,128,256,574.0,0,0
1515915625559744491,476,714,799.0,0,0
1515915625559744671,1,2,2499.0,0,0
1515915625559746883,116,232,104.0,0,0
1515915625559747005,290,1740,5599.333333333333,0,0
1515915625559747353,300,300,4259.0,0,0
1515915625559749210,367,367,999.0,0,0
1515915625559749744,332,664,2099.0,0,0
1515915625559750214,557,557,499.0,0,0
1515915625559751074,2470,3458,1359.0,0,0
1515915625559752044,113,226,1499.0,0,0
1515915625559753594,1095,1095,2365.6666666666665,0,0
1515915625559753901,292,584,209.0,1,0
1515915625559754137,120,120,7999.0,0,0
1515915625559754989,143,143,599.0,0,0
1515915625559755373,161,161,1999.0,0,0
1515915625559757402,221,221,399.0,0,0
1515915625559758191,1764,3780,921.2857142857143,0,0
1515915625559758877,144,288,1750.0,1,0
1515915625559759285,1174,5283,575.3333333333333,1,0
1515915625559759798,336,672,559.0,0,0
1515915625559762367,562,843,1599.0,0,0
1515915625559762595,3270,20928,316.96666666666664,0,1
1515915625559762766,1800,5400,640.5333333333333,0,0
1515915625559762841,492,1476,281.125,0,0
1515915625559762951,75,75,1999.0,0,0
1515915625559763251,114,228,154.0,0,0
1515915625559763396,762,1905,349.0,0,0
1515915625559763867,740,740,2409.5,0,0
1515915625559764705,171,684,999.0,0,0
1515915625559764791,251,502,199.0,0,0
1515915625559765605,282,282,1999.0,0,0
1515915625559766629,187,374,279.0,1,0
1515915625559767440,586,879,2499.0,0,0
1515915625559767599,111,222,199.0,0,0
1515915625559767780,232,232,2399.0,0,0
1515915625559768143,576,576,2199.0,0,0
1515915625559769751,122,732,1166.0,0,0
1515915625559769873,3048,3048,1149.0,0,0
1515915625559771253,395,395,1999.0,0,0
1515915625559772199,130,130,1499.0,0,0
1515915625559773951,34,68,1699.0,0,0
1515915625559773972,302,302,1499.0,0,0
1515915625559774744,448,448,3499.0,1,0
1515915625559776128,178,178,2999.0,0,0
1515915625559777173,149,447,1765.666666666667,0,0
1515915625559777812,296,592,1539.0,0,0
1515915625559778706,3936,8200,910.0416666666666,0,0
1515915625559779101,472,944,9606.0,0,0
1515915625559780524,221,442,1399.0,0,0
1515915625559781076,307,307,3999.0,0,0
1515915625559782804,368,736,2309.0,0,0
1515915625559784763,183,183,399.0,0,0
1515915625559785039,282,282,2599.0,0,0
1515915625559785237,605,605,999.0,0,0
1515915625559786551,213,426,1799.0,0,0
1515915625559787531,263,526,2999.0,0,0
1515915625559787893,1192,1192,1449.0,0,0
1515915625559788280,185,555,7000.0,0,0
1515915625559789314,264,1584,258.3333333333333,0,0
1515915625559790141,192,768,1089.25,1,0
1515915625559790414,350,350,899.0,0,0
1515915625559790638,178,356,599.0,1,0
1515915625559791018,221,221,199.0,0,0
1515915625559791117,243,486,2589.0,0,0
1515915625559792611,710,710,799.0,0,0
1515915625559792670,325,1300,1189.0,0,0
1515915625559792876,1644,4384,346.3333333333333,0,0
1515915625559794029,453,453,999.0,0,0
1515915625559794188,221,221,1999.0,0,0
1515915625559794758,212,212,399.0,0,0
1515915625559796038,174,174,1799.0,0,0
1515915625559796560,471,942,4499.0,0,0
1515915625559797238,180,180,599.0,0,0
1515915625559801162,868,2604,799.3333333333334,0,0
1515915625559803600,266,532,1049.5,1,0
1515915625559804782,145,290,1999.0,0,0
1515915625559805006,756,756,1749.0,1,0
1515915625559805238,1107,1107,1332.3333333333333,0,0
1515915625559806215,1336,2672,559.0,1,0
1515915625559807087,314,314,1499.0,0,0
1515915625559807485,370,740,2599.0,0,0
1515915625559807658,31,31,1699.0,0,0
1515915625559808126,338,676,1329.0,1,0
1515915625559808704,63,63,999.0,0,0
1515915625559809037,368,368,1299.0,0,0
1515915625559809126,527,1054,629.0,0,0
1515915625559809144,84,84,3049.0,0,0
1515915625559809402,646,646,2199.0,0,1
1515915625559809914,405,405,599.0,0,0
1515915625559809946,20,80,874.5,0,0
1515915625559811256,2068,3008,1107.7272727272727,0,0
1515915625559813330,382,955,976.0,0,0
1515915625559813464,3,7,865.8333333333334,0,0
1515915625559813667,1014,2028,1540.6666666666667,0,0
1515915625559814646,300,600,2369.0,0,0
1515915625559815832,5,10,1499.0,0,0
1515915625559816529,219,219,799.0,0,0
1515915625559817094,264,528,2729.0,0,0
1515915625559817215,171,171,799.0,0,0
1515915625559817956,1458,2916,1562.3333333333333,0,0
1515915625559818902,393,524,2065.6666666666665,0,0
1515915625559819233,944,1888,1557.5416666666665,0,0
1515915625559819645,564,3384,466.0,0,0
1515915625559819872,171,342,1999.0,0,0
1515915625559819877,316,948,268.3333333333333,1,0
1515915625559820532,253,253,1699.0,0,0
1515915625559821041,5230,16213,259.495,0,0
1515915625559821143,363,363,1499.0,1,0
1515915625559823854,76,76,1299.0,0,0
1515915625559823984,29,29,499.0,0,0
1515915625559824138,266,456,884.7142857142857,0,0
1515915625559824793,2208,4416,397.25,0,0
1515915625559825322,134,201,691.5,0,0
1515915625559827244,171,342,1540.0,0,0
1515915625559827556,505,1010,7699.0,1,0
1515915625559828090,358,716,99.0,0,0
1515915625559828249,1284,2140,454.5555555555556,0,0
1515915625559828606,392,392,1699.0,0,0
1515915625559828772,1251,1668,632.3333333333334,0,0
1515915625559829894,1176,2352,1165.6666666666667,0,0
1515915625559830318,1218,2436,3099.3333333333335,0,0
1515915625559830806,229,229,1999.0,0,0
1515915625559830845,350,350,1199.0,0,0
1515915625559831254,476,476,2599.0,0,0
1515915625559831954,1,2,1636.0,0,0
1515915625559831975,168,168,499.0,0,0
1515915625559832125,228,456,1399.0,1,0
1515915625559832944,610,1830,2589.3333333333335,0,0
1515915625559832964,870,1305,1074.0,0,0
1515915625559833317,280,3360,782.5,0,0
1515915625559834060,1456,3640,596.625,0,0
1515915625559834203,108,108,1199.0,0,0
1515915625559834222,465,465,999.0,0,0
1515915625559834440,802,1604,2449.0,0,0
1515915625559834633,148,444,551.625,0,0
1515915625559834680,651,2604,1645.0,0,0
1515915625559834760,1,1,999.0,0,0
1515915625559834876,499,1996,69.5,0,0
1515915625559834974,409,409,3499.0,0,0
1515915625559835017,234,468,2799.0,0,0
1515915625559835115,59,236,1364.5,0,0
1515915625559835279,1064,2128,1769.5,0,0
1515915625559835946,120,480,1749.0,0,0
1515915625559835975,392,1568,861.5,0,0
1515915625559836849,508,508,799.0,0,0
1515915625559836974,350,350,1299.0,0,0
1515915625559837011,1065,2130,772.8333333333334,0,0
1515915625559837250,632,632,999.0,0,0
1515915625559838581,242,484,1049.0,1,0
1515915625559839792,2312,18496,110.4659090909091,0,0
1515915625559840360,191,382,1699.0,0,0
1515915625559841186,219,219,2199.0,0,0
1515915625559841262,484,726,986.5,0,0
1515915625559841493,328,1640,279.0,1,0
1515915625559841721,170,680,699.5,1,0
1515915625559841750,167,167,599.0,0,0
1515915625559842559,583,1166,139.0,0,0
1515915625559843811,324,432,1232.3333333333333,0,0
1515915625559843834,244,244,2199.0,0,0
1515915625559844711,373,373,999.0,0,0
1515915625559845195,386,772,2249.0,0,0
1515915625559845800,426,426,2499.0,0,0
1515915625559846256,301,1204,1539.0,0,0
1515915625559849108,279,279,1299.0,0,0
1515915625559849360,235,470,1249.0,0,0
1515915625559849922,258,258,1999.0,0,0
1515915625559850111,353,706,1329.0,0,0
1515915625559850826,322,644,1959.0,0,0
1515915625559850944,188,752,1999.0,0,0
1515915625559850989,344,1376,1764.5,0,0
1515915625559851317,832,1040,1061.5,0,0
1515915625559853002,516,1032,2124.0,0,0
1515915625559853101,158,158,2999.0,0,0
1515915625559854894,489,978,10499.0,0,0
1515915625559854914,330,660,1499.0,0,0
1515915625559855030,180,360,1400.0,0,0
1515915625559855302,903,3612,1192.6666666666667,0,0
1515915625559855570,373,746,1399.0,0,0
1515915625559856163,152,152,2199.0,0,0
1515915625559856557,1395,3348,276.1,0,0
1515915625559857109,167,334,1060.0,0,0
1515915625559857177,660,1320,69.33333333333333,1,0
1515915625559857377,365,365,329.0,0,0
1515915625559857457,1528,4584,1517.75,1,0
1515915625559858817,217,217,999.0,0,0
1515915625559859448,192,384,1099.0,0,0
1515915625559860456,169,169,2399.0,0,0
1515915625559860696,2136,7743,759.0729166666666,0,0
1515915625559860965,161,322,299.0,0,0
1515915625559861020,798,1596,1294.75,0,0
1515915625559861290,657,1314,181.33333333333334,1,0
1515915625559861305,180,180,1499.0,1,0
1515915625559862017,407,814,139.0,1,0
1515915625559862607,378,756,2151.5,0,0
1515915625559862825,318,636,517.25,1,0
1515915625559863559,499,998,1049.0,0,0
1515915625559864042,490,980,4999.0,0,0
1515915625559864415,250,500,1299.0,0,0
1515915625559864587,768,768,665.6666666666666,0,0
1515915625559864622,155,310,419.0,0,0
1515915625559865079,233,233,2599.0,0,0
1515915625559865586,322,322,2099.0,0,0
1515915625559865776,924,2310,1649.0,0,0
1515915625559866156,176,704,1624.0,0,0
1515915625559866916,253,253,999.0,0,0
1515915625559866951,289,1156,979.0,1,0
1515915625559867166,311,622,830.0,0,0
1515915625559867272,265,530,1750.0,0,0
1515915625559867526,262,262,1699.0,0,0
1515915625559867934,239,239,799.0,0,0
1515915625559869082,264,264,999.0,0,0
1515915625559869572,2,2,279.0,0,0
1515915625559869919,76,76,2860.0,0,0
1515915625559870058,364,728,2099.0,0,0
1515915625559870495,193,193,1999.0,0,0
1515915625559870850,533,1066,599.0,0,0
1515915625559871299,684,684,1132.3333333333333,0,0
1515915625559872233,1030,3090,543.75,0,0
1515915625559872588,416,832,2499.0,0,0
1515915625559873065,1119,1119,1299.0,0,0
1515915625559873700,85,170,1749.0,0,0
1515915625559874141,486,1701,201.5,0,0
1515915625559874154,86,172,1750.0,1,0
1515915625559874232,638,1914,653.5,1,0
1515915625559875101,398,1592,539.0,0,0
1515915625559875423,312,312,2199.0,0,0
1515915625559875809,186,558,665.6666666666666,0,1
1515915625559875993,1728,2592,2957.3333333333335,1,0
1515915625559876174,506,1012,699.0,0,0
1515915625559876214,212,212,2499.0,0,0
1515915625559876559,2005,8421,499.3,0,0
1515915625559877007,304,304,1539.0,0,0
1515915625559877647,411,411,2099.0,0,0
1515915625559877877,190,380,599.0,1,0
1515915625559878865,349,698,3149.0,0,0
1515915625559879124,406,406,1699.0,0,0
1515915625559879692,2040,4896,40.05,0,0
1515915625559880228,528,1056,965.6666666666666,0,0
1515915625559880471,8,16,672.0,0,0
1515915625559881122,571,571,599.0,0,0
1515915625559881995,87,522,50.333333333333336,0,0
1515915625559882575,195,195,1999.0,0,0
1515915625559883674,2008,6526,517.8333333333334,0,0
1515915625559883996,508,762,2799.0,0,0
1515915625559884170,969,3230,3080.111111111111,0,0
1515915625559884483,594,1584,850.8333333333334,0,0
1515915625559885644,520,520,1799.0,0,0
1515915625559885850,223,2007,1012.0,1,0
1515915625559885926,980,980,699.0,0,0
1515915625559886314,982,982,1649.0,1,0
1515915625559886385,969,2584,258.5,0,0
1515915625559886416,143,143,699.0,0,0
1515915625559886715,237,237,1999.0,0,0
1515915625559887128,393,1179,66.0,1,0
1515915625559887403,366,549,3874.0,0,0
1515915625559888627,305,305,349.0,0,0
1515915625559888740,548,3288,2707.5,0,0
1515915625559888797,202,202,2499.0,0,0
1515915625559889600,112,112,999.0,0,0
1515915625559890047,355,1065,399.0,0,0
1515915625559890910,48,96,5999.0,0,0
1515915625559891064,430,430,2999.0,0,0
1515915625559891583,655,1310,699.0,0,0
1515915625559892064,274,548,979.5,0,0
1515915625559893339,1186,1779,1354.5,0,0
1515915625559893440,167,167,3299.0,0,0
1515915625559893854,489,489,1999.0,0,0
1515915625559894171,167,501,2365.6666666666665,1,0
1515915625559894507,558,1674,752.0,0,0
1515915625559894597,222,888,1224.0,0,0
1515915625559895264,1842,3070,3121.222222222222,0,0
1515915625559895523,137,137,2199.0,0,0
1515915625559895697,206,206,1999.0,0,0
1515915625559895986,292,292,1499.0,0,0
1515915625559896176,738,984,1049.0,0,0
1515915625559896352,564,564,1665.6666666666667,0,0
1515915625559896514,184,368,1649.0,0,0
1515915625559896767,183,366,2249.0,0,0
1515915625559897214,280,1120,699.0,1,0
1515915625559897632,376,376,999.0,0,0
1515915625559897678,424,848,476.75,0,0
1515915625559897976,1096,3836,1257.45,1,0
1515915625559898243,546,546,932.3333333333334,0,0
1515915625559898557,107,107,2999.0,0,0
1515915625559898609,286,286,1499.0,0,0
1515915625559898759,211,211,2599.0,0,0
1515915625559899000,470,705,1081.0,0,0
1515915625559899024,295,295,2499.0,0,0
1515915625559899108,376,376,499.0,0,0
1515915625559900220,427,427,1499.0,1,0
1515915625559900489,336,336,1249.0,0,0
1515915625559900846,403,403,377.0,0,0
1515915625559900988,1150,1725,299.0,0,0
1515915625559901529,1224,1530,1061.5,0,0
1515915625559901967,183,366,1624.5,1,0
1515915625559902651,124,248,1749.0,0,0
1515915625559903537,1,3,2032.3333333333333,0,0
1515915625559903613,233,233,489.0,0,1
1515915625559904446,548,1096,843.0,0,0
1515915625559904469,380,1900,27.0,0,0
1515915625559904553,234,234,1699.0,0,0
1515915625559904829,226,339,2499.0,0,0
1515915625559904974,238,476,2999.0,0,0
1515915625559905481,976,3904,959.7857142857143,0,0
1515915625559905517,804,804,315.0,0,0
1515915625559905518,185,185,999.0,0,0
1515915625559905521,137,548,1954.5,0,0
1515915625559905749,1146,2292,2029.5,0,0
1515915625559906550,387,1161,1632.6666666666667,1,0
1515915625559907337,300,300,1999.0,0,0
1515915625559907377,563,563,999.0,0,0
1515915625559907688,798,798,1549.0,0,0
1515915625559907881,1635,6540,1665.8333333333333,1,0
1515915625559908029,525,1050,1999.0,0,0
1515915625559908053,203,203,599.0,0,0
1515915625559908087,1652,3304,819.25,0,0
1515915625559908334,145,290,349.0,0,0
1515915625559908668,400,400,1049.0,0,0
1515915625559908999,2105,5052,1072.4666666666667,0,0
1515915625559909299,538,807,1024.0,0,0
1515915625559909353,644,1610,1799.0,0,0
1515915625559909376,2,3,1487.5,0,0
1515915625559909575,644,644,1299.0,0,0
1515915625559909660,100,100,1599.0,0,0
1515915625559910646,278,278,1099.0,0,0
1515915625559911471,958,1916,289.0,0,0
1515915625559911740,2,2,749.0,0,0
1515915625559911988,185,185,2199.0,0,0
1515915625559912303,202,404,1999.0,0,0
1515915625559912609,559,559,2157.0,0,0
1515915625559912940,556,5004,2054.777777777778,1,0
1515915625559913424,107,107,1699.0,0,0
1515915625559913470,1352,3380,1732.5,0,0
1515915625559913577,570,855,999.0,0,0
1515915625559913682,241,241,1999.0,0,0
1515915625559913855,61,61,1699.0,0,0
1515915625559913912,250,250,1999.0,0,0
1515915625559915085,188,376,2499.0,0,0
1515915625559915959,629,629,599.0,0,0
1515915625559915976,597,2786,1320.2777777777778,0,1
1515915625559916257,317,634,6999.0,0,0
1515915625559916462,986,1479,1199.0,0,0
1515915625559916647,169,169,1999.0,0,0
1515915625559916748,336,672,2899.0,0,0
1515915625559916817,345,690,1499.0,0,0
1515915625559917537,181,181,1499.0,0,0
1515915625559917566,451,902,1749.0,0,0
1515915625559917780,223,223,1499.0,1,0
1515915625559917796,218,654,199.0,0,0
1515915625559917804,283,566,1539.0,1,0
1515915625559918799,406,812,1799.0,1,0
1515915625559919354,155,155,1999.0,0,0
1515915625559919370,873,1164,1632.3333333333333,0,0
1515915625559919929,242,484,4499.0,0,0
1515915625559920291,128,256,84.5,0,0
1515915625559921034,192,384,1100.0,0,0
1515915625559921169,677,677,1699.0,0,0
1515915625559921376,379,758,2374.5,0,0
1515915625559921483,932,2796,1047.3999999999999,0,0
1515915625559921779,491,982,1299.0,1,0
1515915625559921901,688,1376,324.25,1,0
1515915625559922848,133,532,3332.3333333333335,0,0
1515915625559922885,305,610,2124.5,0,0
1515915625559923418,135,270,1049.0,1,0
1515915625559923674,4296,6981,856.125,0,0
1515915625559924200,6,12,489.0,0,0
1515915625559924627,129,516,1499.0,0,0
1515915625559924825,2,4,849.5,0,0
1515915625559924944,204,408,805.0,0,0
1515915625559925009,341,682,699.0,1,0
1515915625559925088,630,1260,362.6666666666667,0,0
1515915625559926485,684,3078,915.6666666666666,0,0
1515915625559927329,388,388,3499.0,0,0
1515915625559927560,328,492,2049.0,0,0
1515915625559928178,400,400,699.0,0,0
1515915625559928252,141,141,3499.0,0,0
1515915625559929004,442,884,2449.0,0,0
1515915625559929361,182,364,1499.0,0,0
1515915625559929673,468,468,999.0,0,0
1515915625559930727,51,102,870.0,0,0
1515915625559930760,40,80,1749.0,1,0
1515915625559931170,93,93,1299.0,0,0
1515915625559931330,614,2763,168.21428571428572,0,0
1515915625559931717,119,119,799.0,0,0
1515915625559931867,3552,15244,653.8196428571429,0,0
1515915625559932031,270,1620,486.0,0,0
1515915625559932190,284,284,599.0,0,0
1515915625559932892,613,613,2399.0,0,0
1515915625559933326,564,1128,280.0,0,0
1515915625559933534,462,924,999.0,0,0
1515915625559933636,286,286,399.0,0,0
1515915625559933727,213,426,1149.0,0,0
1515915625559934933,636,1590,881.5,0,0
1515915625559935245,320,576,851.0,0,0
1515915625559935334,1263,1684,2665.6666666666665,0,0
1515915625559935713,165,330,2209.5,0,0
1515915625559937153,262,524,1999.0,0,0
1515915625559937221,292,876,845.5,0,0
1515915625559937529,303,303,2199.0,1,0
1515915625559937696,94,94,2199.0,0,0
1515915625559938064,768,6144,786.0,0,0
1515915625559938198,229,687,1721.3333333333333,0,0
1515915625559938927,1368,3420,923.25,1,0
1515915625559940215,216,432,1999.0,0,0
1515915625559940240,184,184,2499.0,0,0
1515915625559940779,378,378,999.0,0,0
1515915625559941055,64,128,1959.0,0,0
1515915625559941251,291,291,2499.0,0,0
1515915625559941406,114,228,1599.0,0,0
1515915625559941637,230,230,999.0,0,0
1515915625559942003,5,6,2149.0,0,0
1515915625559942084,604,604,1999.0,0,0
1515915625559942288,194,388,1999.0,0,0
1515915625559942418,374,748,1085.0,1,0
1515915625559943525,309,515,1599.1666666666667,0,0
1515915625559943781,374,748,1049.0,1,0
1515915625559944023,556,556,899.0,0,0
1515915625559944659,242,242,1049.0,0,0
1515915625559944749,2170,3410,2791.8571428571427,0,0
1515915625559944770,513,684,1832.3333333333333,0,0
1515915625559944786,263,263,1999.0,0,0
1515915625559945234,423,423,1299.0,0,0
1515915625559945339,120,120,1499.0,0,0
1515915625559945457,566,1132,380.5,0,0
1515915625559945934,874,1748,664.5,0,0
1515915625559945992,820,2460,2774.0,0,0
1515915625559947121,593,593,999.0,0,0
1515915625559947849,54,108,1599.0,0,0
1515915625559947937,157,314,1999.0,0,0
1515915625559948207,658,658,774.0,0,0
1515915625559948495,103,206,1329.0,0,0
1515915625559950296,300,300,1749.0,1,0
1515915625559950423,68,136,679.5,0,0
1515915625559950872,156,156,1299.0,0,0
1515915625559951227,307,307,1999.0,0,0
1515915625559951560,182,182,3299.0,0,0
1515915625559951860,1272,2544,346.3333333333333,0,0
1515915625559952311,392,784,140.0,0,0
1515915625559952446,651,1302,1799.0,0,0
1515915625559952903,93,93,1499.0,0,0
1515915625559953548,91,182,999.0,0,0
1515915625559953907,206,206,5999.0,0,0
1515915625559953954,1200,1200,1220.5,0,0
1515915625559954086,417,417,2199.0,0,0
1515915625559954705,556,556,1999.0,0,0
1515915625559955015,181,181,1999.0,0,0
1515915625559956275,164,164,1999.0,0,0
1515915625559957251,500,500,1199.0,0,0
1515915625559957333,1101,3670,662.2222222222222,0,0
1515915625559957863,179,179,699.0,0,0
1515915625559957925,109,109,2599.0,0,0
1515915625559957987,650,650,1099.0,0,0
1515915625559958823,451,451,1299.0,0,0
1515915625559958839,163,326,2499.0,0,0
1515915625559959889,1116,1116,699.0,0,0
1515915625559960375,405,810,1616.3333333333333,0,0
1515915625559960509,398,4776,2014.1666666666667,0,0
1515915625559960937,264,528,699.0,1,0
1515915625559962326,566,566,2199.0,0,0
1515915625559962363,184,368,1999.0,0,0
1515915625559962418,198,198,999.0,0,0
1515915625559963052,132,132,4699.0,0,0
1515915625559963625,232,696,32.666666666666664,0,0
1515915625559963912,496,496,1249.0,0,0
1515915625559964084,4856,16996,161.16666666666669,0,0
1515915625559964191,160,320,3999.0,0,0
1515915625559964286,720,720,999.0,0,0
1515915625559964338,368,368,219.0,0,0
1515915625559964380,391,782,1399.0,0,0
1515915625559964998,672,2016,1666.0,0,0
1515915625559965215,240,360,399.0,0,0
1515915625559965295,58,58,699.0,0,0
1515915625559965907,678,678,1499.0,0,0
1515915625559965935,55,55,1499.0,0,0
1515915625559966212,129,129,2999.0,0,0
1515915625559966328,392,392,909.0,0,0
1515915625559966502,573,573,1165.6666666666667,0,0
1515915625559966542,468,468,899.0,0,0
1515915625559966864,263,263,4939.0,0,0
1515915625559966953,117,234,699.0,0,0
1515915625559966981,438,438,2099.0,0,0
1515915625559967350,1473,2946,919.3333333333334,0,0
1515915625559968598,154,154,799.0,0,0
1515915625559968668,888,3441,1720.875,0,0
1515915625559968951,404,808,839.5,1,0
1515915625559969429,122,244,1699.0,0,0
1515915625559971413,274,274,1699.0,0,0
1515915625559975265,228,684,553.25,1,0
1515915625559976011,1506,3012,1267.6666666666667,0,0
1515915625559976778,227,454,999.0,0,0
1515915625559978044,180,180,1999.0,0,0
1515915625559979141,1074,1074,1232.3333333333333,0,0
1515915625559979334,471,942,1499.0,0,0
1515915625559980019,1940,4656,480.2,1,0
1515915625559980722,148,148,599.0,0,0
1515915625559981185,404,404,699.0,0,0
1515915625559982201,276,460,561.3333333333334,0,1
1515915625559982218,1350,1950,732.3333333333334,0,0
1515915625559982465,588,588,699.0,0,0
1515915625559983782,173,173,2999.0,0,0
1515915625559985441,2988,2988,1232.3333333333333,0,0
1515915625559987992,5796,10143,2458.722222222222,0,0
1515915625559988454,908,4313,1321.0625,0,0
1515915625559993898,190,950,479.2,1,0
1515915625559994067,312,624,2449.0,0,0
1515915625559999477,3,6,1499.3333333333333,0,0
1515915625560004231,1224,2448,1209.0,0,0
1515915625560008604,204,204,1999.0,0,0
1515915625560013348,2766,7837,301.9166666666667,0,0
1515915625560016386,1364,3069,702.6875,0,0
1515915625560023460,5,19,332.9533333333333,0,0
1515915625560023674,237,237,1999.0,0,0
1515915625560034205,216,648,1253.0,0,0
1515915625560037284,291,291,1999.0,0,0
1515915625560038720,313,313,1999.0,0,0
1515915625560142525,171,171,3499.0,0,0
1515915625560147237,350,525,2599.0,0,0
1515915625560151965,107,107,3999.0,0,0
1515915625560156514,257,257,2799.0,0,0
1515915625560157968,432,864,1432.3333333333333,0,0
1515915625560163082,41,41,599.0,1,0
1515915625560203144,516,516,949.0,0,0
1515915625560205595,226,226,299.0,0,0
1515915625560213704,186,744,6249.0,0,0
1515915625560217378,592,888,4249.0,0,0
1515915625560224437,201,201,1799.0,0,0
1515915625560225651,484,968,799.0,0,0
1515915625560228650,933,1244,665.6666666666666,0,1
1515915625560233319,87,174,399.0,0,0
1515915625560233988,64,96,1074.0,0,0
1515915625560237401,3,3,499.0,0,0
1515915625560239935,132,132,599.0,0,0
1515915625560245586,434,434,149.0,0,0
1515915625560248193,432,1728,79.75,0,0
1515915625560249897,468,1248,497.8888888888889,0,0
1515915625560262508,232,232,1699.0,0,0
1515915625560268083,1050,1350,2370.4285714285716,0,0
1515915625560274401,496,496,999.0,0,0
1515915625560279321,1485,5445,441.8571428571429,0,0
1515915625560279772,6,8,182.33333333333334,0,0
1515915625560284929,1,2,599.0,0,0
1515915625560286484,266,266,99.0,0,0
1515915625560287197,710,2485,959.0,0,0
1515915625560289035,303,404,2199.0,0,0
1515915625560297878,672,672,399.0,0,0
1515915625560316762,596,1490,99.0,0,0
1515915625560319169,792,1584,839.25,0,0
1515915625560325199,187,374,1749.0,0,0
1515915625560335248,110,990,799.0,0,0
1515915625560346978,204,204,9999.0,1,0
1515915625560363976,378,378,999.0,0,0
1515915625560367010,620,1860,209.0,1,0
1515915625560375998,196,392,2699.0,1,0
1515915625560389685,404,404,1699.0,0,0
1515915625560394287,1,1,1299.0,0,0
1515915625560401680,1182,2364,1232.6666666666667,1,0
1515915625560404224,176,3520,12.95,0,0
1515915625560405402,9,9,2999.0,0,0
1515915625560425809,189,189,1899.0,0,0
1515915625560431597,732,732,499.0,0,0
1515915625560434886,138,276,599.0,0,0
1515915625560449178,3,4,1999.0,0,0
1515915625560451559,260,260,699.0,0,0
1515915625560452461,215,1290,1002.3333333333334,0,0
1515915625560458719,1,1,2999.0,0,0
1515915625560469315,320,320,1749.0,0,0
1515915625560471275,332,996,1999.0,0,0
1515915625560485023,3,3,1065.6666666666667,0,0
1515915625560487279,74,74,499.0,0,0
1515915625560493728,244,244,449.0,0,0
1515915625560496645,450,450,1965.6666666666667,0,0
1515915625560500992,428,428,2049.0,0,0
1515915625560501609,264,264,1999.0,0,0
1515915625560510541,88,88,1874.0,0,0
1515915625560514571,562,843,3099.0,0,0
1515915625560525184,112,112,1799.0,0,0
1515915625560525411,216,216,3699.0,0,0
1515915625560527600,526,789,1949.0,0,0
1515915625560533586,242,242,999.0,0,0
1515915625560533587,33,66,699.0,0,0
1515915625560545714,1092,2730,5265.666666666667,0,0
1515915625560548316,284,284,1799.0,0,0
1515915625560549950,1246,1869,224.0,0,0
1515915625560554213,118,118,999.0,0,0
1515915625560554919,1308,1308,1199.0,0,0
1515915625560556822,468,468,1999.0,0,0
1515915625560557954,406,406,1199.0,0,0
1515915625560559148,293,293,1699.0,0,0
1515915625560559156,245,490,2309.0,0,0
1515915625560559970,127,127,7999.0,0,0
1515915625560564650,305,305,700.0,0,0
1515915625560570937,960,960,474.0,0,0
1515915625560574127,187,187,3499.0,0,0
1515915625560578557,299,299,2199.0,0,0
1515915625560582672,892,2676,629.5,0,0
1515915625560584726,188,188,399.0,0,0
1515915625560595092,144,144,2499.0,0,0
1515915625560600265,315,630,1590.6666666666667,0,0
1515915625560616412,289,289,1899.0,0,0
1515915625560617705,921,1228,915.6666666666666,0,0
1515915625560618796,67,67,1749.0,0,0
1515915625560619559,496,744,1442.875,0,0
1515915625560620424,42,42,99.0,0,0
1515915625560626976,646,969,849.0,0,0
1515915625560627472,247,247,599.0,1,0
1515915625560633181,3000,3000,982.3333333333334,0,1
1515915625560634331,104,208,1679.0,1,0
1515915625560637982,275,550,2799.0,0,0
1515915625560638800,1,2,1399.0,0,0
1515915625560639606,753,753,1999.0,0,0
1515915625560639968,190,190,99.0,0,0
1515915625560647376,235,235,999.0,0,0
1515915625560652499,26,39,2474.0,0,0
1515915625560657836,24,48,2799.0,0,0
1515915625560658314,296,296,854.0,0,0
1515915625560662521,143,143,299.0,0,0
1515915625560667487,56,56,1299.0,0,0
1515915625560669550,2,2,2499.0,0,0
1515915625560691079,105,105,3499.0,0,0
1515915625560697927,109,1199,2999.0,0,0
1515915625560703145,309,618,99.0,0,1
1515915625560707804,390,585,3749.0,0,0
1515915625560713448,267,267,799.0,0,0
1515915625560719051,570,570,999.0,0,0
1515915625560719965,630,630,699.0,0,0
1515915625560726437,1,1,1699.0,0,0
1515915625560727254,226,226,599.0,0,0
1515915625560731504,103,206,300.0,1,0
